Aerial Duels Lost,Aerial Duels Won,Blocks,Passess Blocked,Shots Blocked,Shots on Target Blocked,Carries into Final Third,Carries into Penalty Area,Carries,Dispossessions,Miscontrols,Progressive Distance via Carries,Attempted Dribbles,Nutmegs,Successful Dribbles,npxG,xG,GCA,Red Cards,Yellow Cards,Crosses,Number of times fouled,Fouls,Own Goals,Offsides,Number of Penalty Kicks Conceded,Number of Penalty Kicks Won,Recoveries,Minutes,Pressures in Attacking 3rd,Pressures in Defensive 3rd,Pressures in Middle 3rd,Pressures,Successful Pressues,Receiving_Prog,Passes Received,Pass Targets,SCA,Goals,Shots,Shots on Target,Tackles in Attacking 3rd,Tackles in Defensive 3rd,Tackles in Middle 3rd,Tackles Attempted,Tackles Won,Team Country,Team Name,Touches in Attacking 3rd,Touches in Attacking Penalty Area,Touches in Defensive 3rd,Touches in Defensive Penalty Area,Touches in Middle 3rd,Touches,Player Name,Assists,Nationality,xA,Key Passes,Passes into Final Third,Interceptions,Passes into Penalty Area,Crosses into Penalty Area,Clearances,Errors,Age,MP,Dribbles contested,Number of times dribbled past,Dribblers tackled,Position 1,Position 2,Position 3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,ENG,Crystal Palace,4.0,1.0,0.0,0.0,0.0,4.0,Malcolm Ebiowei,0,ENG,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,FW,,
5.0,11.0,8.0,5.0,3.0,0.0,0.0,0.0,205.0,1.0,0.0,557.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0.0,0.0,45.0,450.0,1.0,27.0,16.0,44.0,18.0,0.0,212.0,216.0,1.0,0,0,0,0.0,7.0,2.0,9.0,7,FRA,Toulouse,4.0,0.0,203.0,65.0,145.0,334.0,Anthony Rouault,0,FRA,0.3,1.0,16.0,7,0.0,0.0,17.0,1.0,21.0,,6.0,2.0,4.0,DF,,
5.0,0.0,6.0,6.0,0.0,0.0,3.0,1.0,271.0,4.0,4.0,679.0,3.0,0.0,2.0,0.2,0.2,1.0,0,0,2,10,10,0,0,0.0,0.0,38.0,450.0,12.0,40.0,49.0,101.0,26.0,5.0,265.0,277.0,10.0,0,3,0,2.0,5.0,5.0,12.0,10,FRA,Toulouse,49.0,3.0,115.0,11.0,220.0,359.0,Stijn Spierings,0,NED,0.1,3.0,26.0,9,3.0,0.0,8.0,0.0,26.0,,16.0,12.0,4.0,MF,,
5.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,206.0,3.0,4.0,435.0,4.0,0.0,2.0,0.3,0.3,2.0,0,2,10,2,10,0,0,0.0,0.0,28.0,435.0,12.0,30.0,53.0,95.0,23.0,7.0,229.0,241.0,18.0,0,10,6,2.0,3.0,8.0,13.0,7,FRA,Toulouse,95.0,5.0,65.0,10.0,185.0,327.0,Branco van den Boomen,2,NED,1.4,12.0,31.0,1,7.0,2.0,8.0,0.0,27.0,,15.0,9.0,6.0,MF,,
1.0,3.0,8.0,5.0,3.0,0.0,12.0,0.0,221.0,7.0,3.0,574.0,3.0,1.0,2.0,0.2,0.2,1.0,0,0,10,3,4,0,0,0.0,0.0,32.0,426.0,13.0,29.0,23.0,65.0,26.0,15.0,215.0,229.0,7.0,0,2,1,1.0,10.0,6.0,17.0,14,FRA,Toulouse,93.0,9.0,96.0,15.0,162.0,326.0,Mikkel Desler,0,DEN,0.1,2.0,14.0,9,11.0,2.0,6.0,0.0,27.0,,16.0,8.0,8.0,DF,,
4.0,21.0,8.0,3.0,5.0,1.0,1.0,0.0,181.0,0.0,1.0,666.0,1.0,0.0,1.0,0.2,0.2,1.0,0,1,1,5,4,0,0,0.0,0.0,47.0,405.0,0.0,23.0,7.0,30.0,9.0,1.0,190.0,192.0,2.0,0,2,1,0.0,12.0,0.0,12.0,7,FRA,Toulouse,7.0,3.0,170.0,51.0,130.0,289.0,Rasmus Nicolaisen,0,DEN,0.0,0.0,10.0,7,0.0,0.0,13.0,0.0,25.0,,9.0,2.0,7.0,DF,,
7.0,7.0,4.0,2.0,2.0,0.0,3.0,3.0,62.0,6.0,2.0,184.0,1.0,0.0,0.0,2.2,2.2,0.0,0,2,1,4,6,0,5,0.0,0.0,10.0,375.0,33.0,5.0,14.0,52.0,14.0,32.0,82.0,158.0,5.0,2,10,6,2.0,1.0,1.0,4.0,3,FRA,Toulouse,61.0,19.0,8.0,4.0,41.0,107.0,Thijs Dallinga,0,NED,0.4,4.0,3.0,0,1.0,0.0,1.0,0.0,22.0,,3.0,1.0,2.0,FW,,
6.0,5.0,7.0,7.0,0.0,0.0,10.0,1.0,159.0,13.0,11.0,483.0,18.0,0.0,6.0,1.5,1.5,0.0,0,1,5,4,9,0,0,0.0,0.0,17.0,352.0,24.0,18.0,29.0,71.0,18.0,29.0,156.0,200.0,8.0,2,6,4,2.0,4.0,6.0,12.0,7,FRA,Toulouse,93.0,8.0,32.0,4.0,108.0,214.0,Rafael Ratao,0,BRA,0.2,5.0,10.0,11,8.0,4.0,2.0,0.0,26.0,,9.0,4.0,5.0,FW,,
6.0,3.0,1.0,1.0,0.0,0.0,5.0,7.0,109.0,6.0,13.0,324.0,11.0,0.0,4.0,0.4,0.4,1.0,0,0,8,2,7,0,3,0.0,0.0,14.0,353.0,21.0,12.0,22.0,55.0,11.0,31.0,109.0,156.0,7.0,1,6,2,2.0,2.0,2.0,6.0,4,FRA,Toulouse,82.0,25.0,27.0,5.0,50.0,150.0,Zakaria Aboukhlal,1,MAR,1.0,3.0,1.0,6,2.0,0.0,4.0,0.0,22.0,,9.0,7.0,2.0,FW,DF,
4.0,4.0,1.0,1.0,0.0,0.0,8.0,4.0,74.0,7.0,2.0,321.0,1.0,0.0,0.0,0.3,0.3,1.0,0,1,4,9,9,0,1,1.0,0.0,18.0,243.0,20.0,11.0,33.0,64.0,16.0,16.0,71.0,96.0,5.0,0,2,0,2.0,0.0,4.0,6.0,6,FRA,Toulouse,47.0,14.0,10.0,2.0,60.0,107.0,Brecht Dejaegere,0,BEL,0.1,2.0,4.0,1,4.0,1.0,2.0,0.0,31.0,,7.0,7.0,0.0,MF,,
2.0,2.0,6.0,6.0,0.0,0.0,9.0,1.0,101.0,4.0,0.0,395.0,3.0,0.0,2.0,0.0,0.0,1.0,0,0,6,3,2,0,0,0.0,0.0,18.0,208.0,7.0,11.0,7.0,25.0,6.0,5.0,92.0,108.0,3.0,0,2,1,3.0,3.0,2.0,8.0,5,FRA,Toulouse,58.0,5.0,41.0,7.0,76.0,157.0,Issiaga Sylla,0,GUI,0.1,1.0,9.0,4,4.0,2.0,6.0,0.0,28.0,,5.0,2.0,3.0,DF,,
1.0,1.0,3.0,2.0,1.0,0.0,3.0,0.0,68.0,1.0,0.0,315.0,4.0,0.0,2.0,0.0,0.0,0.0,0,0,2,0,1,0,0,1.0,0.0,10.0,169.0,3.0,14.0,7.0,24.0,9.0,4.0,64.0,71.0,2.0,0,0,0,1.0,4.0,0.0,5.0,2,FRA,Toulouse,21.0,0.0,43.0,5.0,44.0,96.0,Moussa Diarra,0,FRA,0.0,0.0,5.0,3,2.0,0.0,3.0,0.0,21.0,,2.0,1.0,1.0,DF,,
0.0,2.0,4.0,4.0,0.0,0.0,2.0,3.0,45.0,1.0,1.0,190.0,0.0,0.0,0.0,0.1,0.1,0.0,0,0,5,2,2,0,0,0.0,0.0,3.0,118.0,14.0,5.0,23.0,42.0,7.0,7.0,47.0,54.0,5.0,0,2,0,1.0,2.0,0.0,3.0,2,FRA,Toulouse,29.0,5.0,8.0,2.0,27.0,62.0,Fares Chaibi,0,FRA,0.0,1.0,2.0,1,1.0,0.0,1.0,0.0,19.0,,3.0,1.0,2.0,MF,FW,
4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,58.0,2.0,0.0,1.0,0.1,0.1,0.0,0,0,2,3,2,0,0,0.0,0.0,13.0,94.0,1.0,5.0,3.0,9.0,3.0,3.0,25.0,31.0,2.0,0,1,1,0.0,1.0,0.0,1.0,0,FRA,Toulouse,20.0,1.0,14.0,2.0,18.0,52.0,Oliver Zanden,0,SWE,0.0,1.0,5.0,1,1.0,0.0,2.0,0.0,21.0,,4.0,3.0,1.0,DF,,
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,29.0,2.0,0.0,50.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0.0,0.0,6.0,90.0,2.0,2.0,4.0,8.0,2.0,6.0,27.0,42.0,3.0,0,0,0,0.0,1.0,2.0,3.0,1,FRA,Toulouse,21.0,1.0,8.0,1.0,17.0,42.0,Nathan N'Goumou,0,FRA,0.3,1.0,1.0,3,2.0,1.0,1.0,0.0,22.0,,1.0,0.0,1.0,FW,,
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,6.0,43.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,3.0,45.0,3.0,5.0,8.0,16.0,1.0,3.0,17.0,20.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,FRA,Toulouse,8.0,3.0,3.0,0.0,11.0,20.0,Yanis Begraoui,0,FRA,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,21.0,,1.0,1.0,0.0,FW,,
2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,36.0,1.0,3.0,95.0,1.0,0.0,0.0,0.2,0.2,1.0,0,0,0,0,1,0,0,0.0,0.0,4.0,101.0,8.0,0.0,7.0,15.0,8.0,9.0,35.0,47.0,5.0,0,4,0,2.0,0.0,5.0,7.0,6,FRA,Toulouse,26.0,7.0,2.0,0.0,24.0,51.0,Ado Onaiwu,1,JPN,0.1,2.0,1.0,0,1.0,0.0,0.0,0.0,26.0,,1.0,0.0,1.0,FW,,
1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,3.0,2.0,40.0,0.0,0.0,0.0,0.2,0.2,0.0,0,0,0,0,0,0,0,0.0,0.0,2.0,60.0,0.0,0.0,2.0,2.0,0.0,6.0,23.0,35.0,3.0,1,4,2,0.0,0.0,0.0,0.0,0,FRA,Toulouse,17.0,9.0,3.0,0.0,7.0,26.0,Rhys Healey,0,WAL,0.3,3.0,0.0,0,0.0,0.0,0.0,0.0,27.0,,0.0,0.0,0.0,FW,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,2.0,45.0,0.0,1.0,3.0,4.0,1.0,0.0,17.0,17.0,0.0,0,0,0,0.0,1.0,0.0,1.0,1,FRA,Toulouse,0.0,0.0,13.0,1.0,13.0,22.0,Logan Costa,0,CPV,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,21.0,,0.0,0.0,0.0,DF,,
1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,1.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0.0,0.0,6.0,42.0,6.0,5.0,4.0,15.0,3.0,3.0,17.0,24.0,2.0,0,0,0,2.0,1.0,1.0,4.0,3,FRA,Toulouse,11.0,1.0,4.0,0.0,17.0,29.0,Denis Genreau,0,AUS,0.1,1.0,3.0,0,1.0,0.0,0.0,0.0,23.0,,2.0,2.0,0.0,MF,,
2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,2.0,1.0,24.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0.0,0.0,6.0,39.0,1.0,4.0,3.0,8.0,3.0,1.0,19.0,22.0,2.0,0,1,0,0.0,1.0,0.0,1.0,0,FRA,Toulouse,12.0,2.0,10.0,1.0,16.0,35.0,Kevin Keben Biakolo,0,CMR,0.0,1.0,0.0,2,0.0,0.0,2.0,0.0,18.0,,0.0,0.0,0.0,DF,,
5.0,15.0,9.0,8.0,1.0,0.0,2.0,0.0,264.0,0.0,0.0,593.0,1.0,0.0,0.0,0.1,0.1,0.0,0,1,0,2,10,0,0,0.0,0.0,46.0,450.0,0.0,22.0,15.0,37.0,13.0,0.0,281.0,285.0,1.0,0,2,0,0.0,2.0,3.0,5.0,2,FRA,Nice,5.0,3.0,209.0,55.0,189.0,382.0,Dante,0,BRA,0.0,0.0,21.0,7,0.0,0.0,22.0,0.0,38.0,5.0,5.0,1.0,4.0,DF,,
13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,5.0,10.0,85.0,5.0,0.0,2.0,0.6,2.2,0.0,0,0,6,7,5,0,2,0.0,0.0,8.0,376.0,16.0,3.0,13.0,32.0,8.0,27.0,115.0,163.0,6.0,2,10,1,0.0,0.0,0.0,0.0,0,FRA,Nice,63.0,16.0,10.0,2.0,72.0,140.0,Andy Delort,0,ALG,0.2,3.0,3.0,0,2.0,0.0,2.0,0.0,30.0,5.0,0.0,0.0,0.0,FW,,
4.0,2.0,3.0,3.0,0.0,0.0,12.0,0.0,235.0,5.0,4.0,747.0,12.0,0.0,6.0,0.1,0.1,0.0,0,1,4,8,9,0,0,0.0,0.0,26.0,373.0,8.0,13.0,20.0,41.0,16.0,14.0,236.0,245.0,10.0,0,2,0,0.0,2.0,5.0,7.0,5,FRA,Nice,78.0,4.0,63.0,6.0,180.0,286.0,Khephren Thuram-Ulie,0,FRA,0.3,5.0,17.0,1,4.0,0.0,5.0,0.0,21.0,5.0,5.0,2.0,3.0,MF,,
5.0,7.0,8.0,8.0,0.0,0.0,7.0,0.0,164.0,5.0,4.0,297.0,5.0,0.0,4.0,0.0,0.0,0.0,0,1,5,5,4,0,0,0.0,0.0,35.0,360.0,10.0,30.0,24.0,64.0,21.0,9.0,152.0,167.0,5.0,0,0,0,0.0,7.0,3.0,10.0,7,FRA,Nice,55.0,5.0,91.0,15.0,142.0,272.0,Melvin Bard,0,FRA,0.3,2.0,6.0,9,5.0,1.0,8.0,0.0,21.0,5.0,7.0,2.0,5.0,DF,,
4.0,11.0,5.0,2.0,3.0,0.0,2.0,0.0,219.0,0.0,1.0,763.0,4.0,1.0,3.0,0.1,0.1,0.0,1,2,0,2,5,0,1,0.0,0.0,28.0,351.0,0.0,38.0,16.0,54.0,23.0,3.0,208.0,209.0,1.0,0,2,0,0.0,6.0,5.0,11.0,7,FRA,Nice,9.0,2.0,156.0,50.0,143.0,295.0,Jean-Clair Todibo,0,FRA,0.0,0.0,21.0,11,0.0,0.0,18.0,0.0,22.0,4.0,6.0,3.0,3.0,DF,,
3.0,2.0,4.0,3.0,1.0,0.0,3.0,1.0,117.0,2.0,1.0,217.0,1.0,0.0,0.0,0.2,0.2,0.0,0,3,3,1,8,0,0,0.0,0.0,22.0,329.0,7.0,7.0,28.0,42.0,11.0,10.0,135.0,145.0,12.0,0,1,0,1.0,3.0,1.0,5.0,2,FRA,Nice,46.0,3.0,45.0,12.0,105.0,186.0,Pablo Rosario,0,NED,0.2,6.0,16.0,4,3.0,0.0,4.0,0.0,25.0,5.0,3.0,2.0,1.0,MF,,
5.0,3.0,4.0,2.0,2.0,0.0,18.0,2.0,170.0,5.0,1.0,789.0,6.0,0.0,4.0,0.2,0.2,1.0,0,0,5,4,1,0,0,0.0,0.0,26.0,326.0,4.0,11.0,5.0,20.0,4.0,7.0,160.0,164.0,8.0,0,3,1,0.0,2.0,1.0,3.0,1,FRA,Nice,64.0,5.0,79.0,9.0,132.0,244.0,Jordan Lotomba,0,SUI,0.3,5.0,12.0,4,6.0,3.0,6.0,0.0,23.0,4.0,1.0,1.0,0.0,DF,,
3.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,75.0,8.0,6.0,204.0,4.0,0.0,1.0,0.8,0.8,1.0,0,0,4,2,2,0,0,0.0,1.0,12.0,226.0,15.0,3.0,8.0,26.0,4.0,16.0,79.0,97.0,8.0,0,5,2,2.0,1.0,1.0,4.0,3,FRA,Nice,60.0,9.0,14.0,3.0,40.0,105.0,Amine Gouiri,0,FRA,0.2,3.0,1.0,0,1.0,0.0,3.0,0.0,22.0,3.0,1.0,0.0,1.0,FW,MF,
3.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,112.0,6.0,5.0,307.0,9.0,0.0,5.0,0.2,0.2,1.0,0,0,1,9,5,0,0,0.0,0.0,15.0,212.0,10.0,3.0,14.0,27.0,6.0,14.0,104.0,127.0,7.0,0,3,1,1.0,1.0,2.0,4.0,4,FRA,Nice,65.0,5.0,18.0,1.0,66.0,133.0,Calvin Stengs,0,NED,0.2,1.0,8.0,1,2.0,0.0,1.0,0.0,23.0,4.0,1.0,0.0,1.0,FW,,
1.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,66.0,5.0,9.0,203.0,3.0,0.0,2.0,0.5,1.3,2.0,0,0,3,10,3,0,0,0.0,1.0,15.0,180.0,8.0,2.0,22.0,32.0,9.0,16.0,68.0,89.0,7.0,1,6,1,1.0,2.0,1.0,4.0,3,FRA,Nice,50.0,11.0,23.0,1.0,31.0,96.0,Nicolas Pepe,0,CIV,0.1,2.0,2.0,0,1.0,0.0,0.0,0.0,27.0,2.0,2.0,2.0,0.0,FW,,
2.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,47.0,0.0,0.0,119.0,2.0,0.0,0.0,0.1,0.1,0.0,0,0,0,1,2,0,0,0.0,0.0,10.0,180.0,1.0,10.0,8.0,19.0,5.0,0.0,48.0,49.0,0.0,0,1,0,1.0,0.0,0.0,1.0,1,FRA,Nice,5.0,1.0,54.0,17.0,26.0,80.0,Mattia Viti,0,ITA,0.0,0.0,3.0,2,0.0,0.0,8.0,0.0,20.0,2.0,0.0,0.0,0.0,DF,,
2.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,122.0,0.0,0.0,301.0,3.0,0.0,2.0,0.1,0.1,0.0,1,0,0,1,1,0,0,0.0,0.0,16.0,174.0,6.0,7.0,15.0,28.0,11.0,4.0,120.0,122.0,2.0,0,2,1,4.0,2.0,5.0,11.0,10,FRA,Nice,19.0,1.0,34.0,4.0,113.0,157.0,Mario Lemina,0,GAB,0.0,1.0,8.0,5,0.0,0.0,1.0,0.0,29.0,3.0,7.0,3.0,4.0,MF,,
1.0,2.0,3.0,3.0,0.0,0.0,7.0,0.0,64.0,5.0,0.0,210.0,5.0,0.0,4.0,0.2,0.2,0.0,0,0,0,0,1,0,1,0.0,0.0,14.0,147.0,11.0,1.0,9.0,21.0,6.0,6.0,57.0,70.0,6.0,0,4,0,1.0,0.0,1.0,2.0,1,FRA,Nice,39.0,8.0,15.0,1.0,39.0,82.0,Rares Ilie,0,ROU,0.1,2.0,1.0,3,1.0,0.0,1.0,0.0,19.0,3.0,3.0,2.0,1.0,MF,FW,
0.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,62.0,2.0,1.0,136.0,3.0,0.0,2.0,0.1,0.1,0.0,0,1,0,3,4,0,0,0.0,0.0,8.0,121.0,2.0,19.0,20.0,41.0,12.0,0.0,53.0,59.0,2.0,0,2,1,1.0,8.0,2.0,11.0,6,FRA,Nice,13.0,1.0,29.0,4.0,45.0,82.0,Alexis Beka Beka,0,FRA,0.0,1.0,2.0,5,0.0,0.0,0.0,0.0,21.0,3.0,5.0,3.0,2.0,MF,,
3.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,88.0,4.0,3.0,165.0,5.0,0.0,3.0,0.7,0.7,1.0,0,0,2,4,3,0,1,0.0,1.0,22.0,198.0,10.0,12.0,12.0,34.0,8.0,8.0,73.0,83.0,8.0,1,4,3,1.0,4.0,0.0,5.0,4,FRA,Nice,55.0,9.0,29.0,5.0,57.0,131.0,Aaron Ramsey,0,WAL,0.1,2.0,4.0,6,1.0,1.0,1.0,0.0,31.0,5.0,0.0,0.0,0.0,MF,,
4.0,3.0,2.0,2.0,0.0,0.0,4.0,1.0,84.0,2.0,3.0,244.0,9.0,0.0,2.0,0.0,0.0,1.0,0,1,9,6,9,0,0,0.0,0.0,16.0,172.0,3.0,16.0,7.0,26.0,4.0,4.0,76.0,87.0,5.0,0,2,1,0.0,4.0,2.0,6.0,3,FRA,Nice,55.0,1.0,33.0,5.0,55.0,128.0,Youcef Atal,0,ALG,0.2,2.0,6.0,6,4.0,1.0,6.0,0.0,26.0,4.0,4.0,1.0,3.0,DF,FW,
1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,62.0,6.0,5.0,241.0,3.0,0.0,3.0,0.1,0.1,1.0,0,0,4,1,1,0,3,0.0,0.0,4.0,150.0,8.0,5.0,10.0,23.0,9.0,16.0,71.0,86.0,3.0,0,2,0,0.0,0.0,0.0,0.0,0,FRA,Nice,50.0,9.0,9.0,0.0,30.0,87.0,Bilal Brahimi,1,ALG,0.3,3.0,1.0,0,4.0,1.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,FW,,
0.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,39.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,4,0,0,0.0,0.0,7.0,91.0,2.0,6.0,5.0,13.0,3.0,0.0,41.0,45.0,1.0,0,0,0,1.0,1.0,0.0,2.0,1,FRA,Nice,22.0,1.0,24.0,5.0,28.0,70.0,Flavius Daniliuc,0,AUT,0.0,1.0,2.0,1,1.0,1.0,1.0,0.0,21.0,2.0,1.0,1.0,0.0,DF,,
0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,2.0,3.0,30.0,0.0,0.0,0.0,0.1,0.1,0.0,0,0,0,2,0,0,0,0.0,0.0,6.0,64.0,2.0,1.0,8.0,11.0,1.0,1.0,20.0,24.0,2.0,0,2,0,0.0,0.0,1.0,1.0,1,FRA,Nice,9.0,0.0,5.0,2.0,18.0,29.0,Alexis Claude-Maurice,0,FRA,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0,1.0,FW,MF,
1.0,10.0,7.0,5.0,2.0,0.0,1.0,0.0,143.0,7.0,1.0,546.0,4.0,0.0,0.0,0.3,0.3,0.0,0,0,1,1,7,0,0,0.0,0.0,41.0,450.0,3.0,37.0,30.0,70.0,27.0,1.0,141.0,146.0,3.0,0,5,0,1.0,8.0,3.0,12.0,7,FRA,Reims,14.0,8.0,123.0,33.0,135.0,252.0,Yunis Abdelhamid,0,MAR,0.0,0.0,20.0,14,0.0,0.0,14.0,0.0,34.0,5.0,8.0,3.0,5.0,DF,,
6.0,4.0,10.0,9.0,1.0,0.0,11.0,2.0,141.0,10.0,7.0,735.0,13.0,1.0,7.0,0.0,0.0,0.0,0,0,3,8,2,0,1,0.0,0.0,30.0,450.0,10.0,28.0,15.0,53.0,21.0,7.0,111.0,126.0,7.0,0,2,0,1.0,6.0,4.0,11.0,10,FRA,Reims,63.0,2.0,85.0,21.0,108.0,235.0,Banzouzi Locko,0,FRA,0.1,2.0,10.0,18,2.0,1.0,12.0,0.0,20.0,5.0,12.0,6.0,6.0,DF,,
6.0,6.0,8.0,7.0,1.0,0.0,2.0,1.0,103.0,3.0,5.0,227.0,7.0,0.0,3.0,0.7,0.7,0.0,0,2,2,9,11,0,1,0.0,0.0,50.0,439.0,17.0,35.0,67.0,119.0,32.0,9.0,104.0,125.0,10.0,1,8,4,0.0,4.0,6.0,10.0,4,FRA,Reims,39.0,9.0,64.0,19.0,113.0,206.0,Marshall Munetsi,0,ZIM,0.2,3.0,10.0,10,1.0,0.0,16.0,0.0,26.0,5.0,9.0,6.0,3.0,MF,,
5.0,9.0,7.0,5.0,2.0,0.0,2.0,0.0,128.0,0.0,2.0,453.0,1.0,1.0,1.0,0.1,0.1,0.0,0,1,3,6,8,0,0,0.0,0.0,35.0,436.0,7.0,34.0,22.0,63.0,17.0,4.0,129.0,135.0,2.0,0,2,0,1.0,5.0,2.0,8.0,4,FRA,Reims,26.0,0.0,114.0,29.0,117.0,243.0,Andrew Gravillon,0,GLP,0.0,0.0,10.0,9,2.0,0.0,18.0,0.0,24.0,5.0,5.0,3.0,2.0,DF,,
7.0,4.0,5.0,5.0,0.0,0.0,4.0,1.0,95.0,6.0,6.0,347.0,7.0,0.0,2.0,0.0,0.0,1.0,0,2,3,2,6,0,0,1.0,0.0,26.0,319.0,11.0,21.0,19.0,51.0,10.0,5.0,96.0,114.0,2.0,0,0,0,0.0,1.0,4.0,5.0,3,FRA,Reims,41.0,3.0,61.0,15.0,95.0,187.0,Maxime Busi,1,BEL,0.2,2.0,10.0,4,5.0,2.0,9.0,0.0,22.0,4.0,9.0,7.0,2.0,DF,,
6.0,1.0,5.0,4.0,1.0,0.0,3.0,0.0,93.0,8.0,6.0,187.0,4.0,1.0,2.0,0.3,1.0,1.0,0,0,1,1,9,0,0,0.0,0.0,26.0,281.0,17.0,19.0,26.0,62.0,19.0,10.0,88.0,114.0,9.0,1,3,1,2.0,2.0,2.0,6.0,3,FRA,Reims,59.0,7.0,20.0,0.0,75.0,146.0,Kamory Doumbia,0,MLI,0.1,3.0,9.0,7,5.0,0.0,2.0,0.0,19.0,5.0,8.0,5.0,3.0,MF,,
3.0,5.0,6.0,3.0,3.0,0.0,0.0,0.0,79.0,1.0,0.0,230.0,2.0,0.0,1.0,0.0,0.0,1.0,0,2,1,3,2,1,0,0.0,0.0,27.0,270.0,1.0,13.0,4.0,18.0,5.0,1.0,77.0,77.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0,FRA,Reims,2.0,1.0,88.0,41.0,66.0,148.0,Wout Faes,0,BEL,0.0,1.0,7.0,5,2.0,0.0,23.0,0.0,24.0,3.0,0.0,0.0,0.0,DF,,
10.0,4.0,1.0,1.0,0.0,0.0,5.0,6.0,63.0,2.0,14.0,215.0,9.0,0.0,6.0,1.6,3.1,4.0,0,1,3,7,4,0,2,0.0,2.0,16.0,265.0,20.0,1.0,15.0,36.0,7.0,25.0,55.0,119.0,8.0,4,8,5,0.0,1.0,1.0,2.0,2,FRA,Reims,48.0,21.0,14.0,3.0,35.0,90.0,Folarin Balogun,1,ENG,0.8,4.0,2.0,5,2.0,1.0,3.0,0.0,21.0,5.0,3.0,2.0,1.0,FW,,
7.0,8.0,3.0,2.0,1.0,0.0,3.0,1.0,93.0,2.0,2.0,259.0,2.0,0.0,2.0,0.0,0.0,0.0,1,0,0,1,6,0,0,0.0,0.0,22.0,250.0,1.0,18.0,14.0,33.0,10.0,2.0,93.0,97.0,3.0,0,1,1,1.0,2.0,3.0,6.0,4,FRA,Reims,14.0,1.0,61.0,14.0,81.0,145.0,Emmanuel Agbadou,0,CIV,0.4,2.0,10.0,5,3.0,0.0,7.0,0.0,25.0,4.0,2.0,1.0,1.0,DF,MF,
8.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,67.0,4.0,9.0,293.0,4.0,0.0,2.0,1.4,1.4,0.0,0,0,5,5,3,0,6,0.0,0.0,12.0,238.0,8.0,3.0,13.0,24.0,6.0,18.0,71.0,111.0,10.0,2,8,6,0.0,0.0,0.0,0.0,0,FRA,Reims,51.0,12.0,7.0,0.0,51.0,103.0,Junya Ito,0,JPN,0.7,8.0,5.0,4,5.0,1.0,0.0,0.0,29.0,4.0,1.0,1.0,0.0,FW,,
